Date,Company,Country,Pacient_Category,Treatments,Avg treatment time in minutes
24/03/2023 00:00,VetGroup,Poland,Dogs,55,27.38
24/03/2023 00:00,VetGroup,Poland,Cats,7,13.26
24/03/2023 00:00,VetGroup,Poland,Birds,1,750.82
27/03/2023 00:00,VetGroup,Portugal,Dogs,8,63.26
27/03/2023 00:00,VetGroup,Portugal,Cats,2,47.11
27/03/2023 00:00,VetGroup,Portugal,Birds,1,375.67
27/03/2023 00:00,VetGroup,Spain,Dogs,11,45.72
27/03/2023 00:00,VetGroup,Spain,Cats,2,27.65
27/03/2023 00:00,VetGroup,Spain,Birds,1,974.56
27/03/2023 00:00,VetGroup,France,Dogs,36,161.86
27/03/2023 00:00,VetGroup,France,Cats,6,80.81
27/03/2023 00:00,VetGroup,France,Birds,1,89.12
27/03/2023 00:00,VetGroup,Germany,Dogs,21,170.75
27/03/2023 00:00,VetGroup,Germany,Cats,2,520.24
27/03/2023 00:00,VetGroup,Italy,Dogs,7,46.35
27/03/2023 00:00,VetGroup,Italy,Cats,1,23.06
27/03/2023 00:00,VetGroup,Poland,Dogs,68,29.66
27/03/2023 00:00,VetGroup,Poland,Cats,12,14.42
27/03/2023 00:00,VetGroup,Poland,Birds,1,266.4
28/03/2023 00:00,VetGroup,Portugal,Dogs,6,63.92
28/03/2023 00:00,VetGroup,Portugal,Cats,2,41.58
28/03/2023 00:00,VetGroup,Portugal,Birds,1,112.63
28/03/2023 00:00,VetGroup,Spain,Dogs,8,141.34
28/03/2023 00:00,VetGroup,Spain,Cats,1,105.49
28/03/2023 00:00,VetGroup,Spain,Birds,1,4.71
28/03/2023 00:00,VetGroup,France,Dogs,35,124.76
28/03/2023 00:00,VetGroup,France,Cats,4,49.39
28/03/2023 00:00,VetGroup,France,Birds,1,816.47
28/03/2023 00:00,VetGroup,Germany,Dogs,20,219.86
28/03/2023 00:00,VetGroup,Germany,Cats,1,33.82
28/03/2023 00:00,VetGroup,Italy,Dogs,8,135.52
28/03/2023 00:00,VetGroup,Italy,Cats,1,9.92
28/03/2023 00:00,VetGroup,Poland,Dogs,55,20.18
28/03/2023 00:00,VetGroup,Poland,Cats,11,10.06
28/03/2023 00:00,VetGroup,Poland,Birds,1,263.04
29/03/2023 00:00,VetGroup,Portugal,Dogs,6,66.14
29/03/2023 00:00,VetGroup,Portugal,Cats,2,29.05
29/03/2023 00:00,VetGroup,Portugal,Birds,1,451.21
29/03/2023 00:00,VetGroup,Spain,Dogs,11,58.84
29/03/2023 00:00,VetGroup,Spain,Cats,2,13.76
29/03/2023 00:00,VetGroup,Spain,Birds,1,1791.18
29/03/2023 00:00,VetGroup,France,Dogs,29,144.74
29/03/2023 00:00,VetGroup,France,Cats,3,73.58
29/03/2023 00:00,VetGroup,France,Birds,1,670.88
29/03/2023 00:00,VetGroup,Germany,Dogs,22,120.86
29/03/2023 00:00,VetGroup,Germany,Cats,1,690.96
29/03/2023 00:00,VetGroup,Italy,Dogs,11,31.39
29/03/2023 00:00,VetGroup,Poland,Dogs,64,18.61
29/03/2023 00:00,VetGroup,Poland,Cats,9,12.36
29/03/2023 00:00,VetGroup,Poland,Birds,1,202.35
30/03/2023 00:00,VetGroup,Portugal,Dogs,7,98.58
30/03/2023 00:00,VetGroup,Portugal,Cats,2,74.32
30/03/2023 00:00,VetGroup,Portugal,Birds,1,595.33
30/03/2023 00:00,VetGroup,Spain,Dogs,14,18.57
30/03/2023 00:00,VetGroup,Spain,Cats,5,11.42
30/03/2023 00:00,VetGroup,Spain,Birds,1,10.78
30/03/2023 00:00,VetGroup,France,Dogs,37,129.91
30/03/2023 00:00,VetGroup,France,Cats,4,74.29
30/03/2023 00:00,VetGroup,France,Birds,1,654.12
30/03/2023 00:00,VetGroup,Germany,Dogs,22,339
30/03/2023 00:00,VetGroup,Germany,Cats,2,81.89
30/03/2023 00:00,VetGroup,Italy,Dogs,7,41.64
30/03/2023 00:00,VetGroup,Italy,Cats,2,15.35
30/03/2023 00:00,VetGroup,Poland,Dogs,55,21.29
30/03/2023 00:00,VetGroup,Poland,Cats,19,10.82
31/03/2023 00:00,VetGroup,Portugal,Dogs,7,43.65
31/03/2023 00:00,VetGroup,Portugal,Cats,3,28.69
31/03/2023 00:00,VetGroup,Portugal,Birds,1,190.71
31/03/2023 00:00,VetGroup,Spain,Dogs,16,77.22
31/03/2023 00:00,VetGroup,Spain,Cats,3,19.61
31/03/2023 00:00,VetGroup,Spain,Birds,1,25.29
31/03/2023 00:00,VetGroup,France,Dogs,41,151.58
31/03/2023 00:00,VetGroup,France,Cats,7,62.76
31/03/2023 00:00,VetGroup,France,Birds,1,176.47
31/03/2023 00:00,VetGroup,Germany,Dogs,24,125.62
31/03/2023 00:00,VetGroup,Germany,Cats,2,596.16
31/03/2023 00:00,VetGroup,Germany,Birds,1,113.38
31/03/2023 00:00,VetGroup,Italy,Dogs,9,82.8
31/03/2023 00:00,VetGroup,Italy,Cats,2,35.1
31/03/2023 00:00,VetGroup,Poland,Dogs,66,22.15
31/03/2023 00:00,VetGroup,Poland,Cats,12,25.42
31/03/2023 00:00,VetGroup,Poland,Birds,1,133.02
03/04/2023 00:00,VetGroup,Portugal,Dogs,10,61.41
03/04/2023 00:00,VetGroup,Portugal,Cats,3,57.19
03/04/2023 00:00,VetGroup,Portugal,Birds,1,199.08
03/04/2023 00:00,VetGroup,Spain,Dogs,12,44.92
03/04/2023 00:00,VetGroup,Spain,Cats,4,17.51
03/04/2023 00:00,VetGroup,Spain,Birds,1,7.06
03/04/2023 00:00,VetGroup,France,Dogs,54,138.94
03/04/2023 00:00,VetGroup,France,Cats,6,119.62
03/04/2023 00:00,VetGroup,France,Birds,1,106.93
03/04/2023 00:00,VetGroup,Germany,Dogs,19,154
03/04/2023 00:00,VetGroup,Germany,Cats,2,243.88
03/04/2023 00:00,VetGroup,Italy,Dogs,13,82.05
03/04/2023 00:00,VetGroup,Italy,Cats,1,75.65
03/04/2023 00:00,VetGroup,Poland,Dogs,86,20.61
03/04/2023 00:00,VetGroup,Poland,Cats,17,11.35
03/04/2023 00:00,VetGroup,Poland,Birds,1,154.86
04/04/2023 00:00,VetGroup,Portugal,Dogs,8,76.78
04/04/2023 00:00,VetGroup,Portugal,Cats,2,70.94
04/04/2023 00:00,VetGroup,Portugal,Birds,1,204.71
04/04/2023 00:00,VetGroup,Spain,Dogs,11,53.31
04/04/2023 00:00,VetGroup,Spain,Cats,2,5.82
04/04/2023 00:00,VetGroup,Spain,Birds,1,10.59
04/04/2023 00:00,VetGroup,Greece,Cats,1,218.82
04/04/2023 00:00,VetGroup,France,Dogs,33,155.09
04/04/2023 00:00,VetGroup,France,Cats,6,51.02
04/04/2023 00:00,VetGroup,France,Birds,1,172.35
04/04/2023 00:00,VetGroup,Germany,Dogs,22,162.37
04/04/2023 00:00,VetGroup,Germany,Cats,1,59.02
04/04/2023 00:00,VetGroup,Italy,Dogs,10,33.48
04/04/2023 00:00,VetGroup,Italy,Cats,1,61.76
04/04/2023 00:00,VetGroup,Poland,Dogs,64,22.21
04/04/2023 00:00,VetGroup,Poland,Cats,15,12.82
04/04/2023 00:00,VetGroup,Poland,Birds,1,117.25
05/04/2023 00:00,VetGroup,Portugal,Dogs,9,45.57
05/04/2023 00:00,VetGroup,Portugal,Cats,2,42.51
05/04/2023 00:00,VetGroup,Portugal,Birds,1,530.67
05/04/2023 00:00,VetGroup,Spain,Dogs,14,28.29
05/04/2023 00:00,VetGroup,Spain,Cats,3,732.9
05/04/2023 00:00,VetGroup,Spain,Birds,1,9.12
05/04/2023 00:00,VetGroup,France,Dogs,34,135.46
05/04/2023 00:00,VetGroup,France,Cats,4,67.91
05/04/2023 00:00,VetGroup,Germany,Dogs,21,462.69
05/04/2023 00:00,VetGroup,Germany,Cats,1,64.71
05/04/2023 00:00,VetGroup,Italy,Dogs,13,36.02
05/04/2023 00:00,VetGroup,Italy,Cats,1,47.06
05/04/2023 00:00,VetGroup,Poland,Dogs,64,18.66
05/04/2023 00:00,VetGroup,Poland,Cats,13,11.46
05/04/2023 00:00,VetGroup,Poland,Birds,1,57.06
06/04/2023 00:00,VetGroup,Portugal,Dogs,8,53.18
06/04/2023 00:00,VetGroup,Portugal,Cats,2,51.34
06/04/2023 00:00,VetGroup,Portugal,Birds,1,115.15
06/04/2023 00:00,VetGroup,Spain,Dogs,8,49.86
06/04/2023 00:00,VetGroup,Spain,Cats,2,5.19
06/04/2023 00:00,VetGroup,Spain,Birds,1,10.88
06/04/2023 00:00,VetGroup,Greece,Cats,1,112.94
06/04/2023 00:00,VetGroup,France,Dogs,30,175.68
06/04/2023 00:00,VetGroup,France,Cats,5,99.25
06/04/2023 00:00,VetGroup,Germany,Dogs,18,182.93
06/04/2023 00:00,VetGroup,Germany,Cats,1,74.71
06/04/2023 00:00,VetGroup,Germany,Birds,1,214.12
06/04/2023 00:00,VetGroup,Italy,Dogs,9,36.77
06/04/2023 00:00,VetGroup,Italy,Cats,1,46.94
06/04/2023 00:00,VetGroup,Poland,Dogs,64,17.84
06/04/2023 00:00,VetGroup,Poland,Cats,10,58.05
06/04/2023 00:00,VetGroup,Poland,Birds,1,887.65
07/04/2023 00:00,VetGroup,Portugal,Dogs,2,46.14
07/04/2023 00:00,VetGroup,Portugal,Cats,1,24.6
07/04/2023 00:00,VetGroup,Spain,Dogs,7,73.24
07/04/2023 00:00,VetGroup,Spain,Cats,1,108.24
07/04/2023 00:00,VetGroup,France,Dogs,7,84.81
07/04/2023 00:00,VetGroup,France,Cats,1,104.26
07/04/2023 00:00,VetGroup,Germany,Dogs,10,98.52
07/04/2023 00:00,VetGroup,Germany,Cats,1,136.28
07/04/2023 00:00,VetGroup,Italy,Dogs,4,41.47
07/04/2023 00:00,VetGroup,Italy,Cats,3,13.68
07/04/2023 00:00,VetGroup,Poland,Dogs,17,16.02
07/04/2023 00:00,VetGroup,Poland,Cats,3,12.16
10/04/2023 00:00,VetGroup,Portugal,Dogs,1,133.9
10/04/2023 00:00,VetGroup,Portugal,Cats,1,35.75
10/04/2023 00:00,VetGroup,Spain,Dogs,4,123.94
10/04/2023 00:00,VetGroup,Spain,Cats,1,3.92
10/04/2023 00:00,VetGroup,France,Dogs,2,140.26
10/04/2023 00:00,VetGroup,France,Cats,1,101.57
10/04/2023 00:00,VetGroup,Germany,Dogs,2,127.16
10/04/2023 00:00,VetGroup,Italy,Dogs,4,45.16
10/04/2023 00:00,VetGroup,Italy,Cats,1,5.88
10/04/2023 00:00,VetGroup,Poland,Dogs,5,32.17
10/04/2023 00:00,VetGroup,Poland,Cats,2,13.72
11/04/2023 00:00,VetGroup,Portugal,Dogs,13,113.23
11/04/2023 00:00,VetGroup,Portugal,Cats,4,86.58
11/04/2023 00:00,VetGroup,Spain,Dogs,16,59.12
11/04/2023 00:00,VetGroup,Spain,Cats,5,19.29
11/04/2023 00:00,VetGroup,France,Dogs,56,129.35
11/04/2023 00:00,VetGroup,France,Cats,21,39.96
11/04/2023 00:00,VetGroup,Germany,Dogs,21,118.66
11/04/2023 00:00,VetGroup,Germany,Cats,2,110.09
11/04/2023 00:00,VetGroup,Italy,Dogs,10,24.03
11/04/2023 00:00,VetGroup,Italy,Cats,1,30
11/04/2023 00:00,VetGroup,Poland,Dogs,107,16.86
11/04/2023 00:00,VetGroup,Poland,Cats,16,15.92
12/04/2023 00:00,VetGroup,Portugal,Dogs,8,214.21
12/04/2023 00:00,VetGroup,Portugal,Cats,2,50.54
12/04/2023 00:00,VetGroup,Spain,Dogs,12,174.43
12/04/2023 00:00,VetGroup,Spain,Cats,2,65.69
12/04/2023 00:00,VetGroup,France,Dogs,40,153.15
12/04/2023 00:00,VetGroup,France,Cats,8,73.32
12/04/2023 00:00,VetGroup,Germany,Dogs,16,124.02
12/04/2023 00:00,VetGroup,Germany,Cats,1,78.82
12/04/2023 00:00,VetGroup,Italy,Dogs,8,37.18
12/04/2023 00:00,VetGroup,Poland,Dogs,60,19.44
12/04/2023 00:00,VetGroup,Poland,Cats,12,21.9
13/04/2023 00:00,VetGroup,Portugal,Dogs,6,147.85
13/04/2023 00:00,VetGroup,Portugal,Cats,2,171.06
13/04/2023 00:00,VetGroup,Spain,Dogs,10,216.82
13/04/2023 00:00,VetGroup,Spain,Cats,2,9.66
13/04/2023 00:00,VetGroup,France,Dogs,27,134.29
13/04/2023 00:00,VetGroup,France,Cats,4,43.48
13/04/2023 00:00,VetGroup,Germany,Dogs,21,158.98
13/04/2023 00:00,VetGroup,Germany,Cats,1,120.47
13/04/2023 00:00,VetGroup,Italy,Dogs,11,77.11
13/04/2023 00:00,VetGroup,Italy,Cats,1,214.12
13/04/2023 00:00,VetGroup,Poland,Dogs,55,19.29
13/04/2023 00:00,VetGroup,Poland,Cats,10,13.49
14/04/2023 00:00,VetGroup,Portugal,Dogs,8,102.3
14/04/2023 00:00,VetGroup,Portugal,Cats,2,69.31
14/04/2023 00:00,VetGroup,Spain,Dogs,12,165.78
14/04/2023 00:00,VetGroup,Spain,Cats,1,16.47
14/04/2023 00:00,VetGroup,France,Dogs,41,121.82
14/04/2023 00:00,VetGroup,France,Cats,7,68.98
14/04/2023 00:00,VetGroup,Germany,Dogs,22,149.02
14/04/2023 00:00,VetGroup,Germany,Cats,2,66.21
14/04/2023 00:00,VetGroup,Italy,Dogs,6,30.14
14/04/2023 00:00,VetGroup,Italy,Cats,1,41.29
14/04/2023 00:00,VetGroup,Poland,Dogs,54,20.78
14/04/2023 00:00,VetGroup,Poland,Cats,13,11.06
17/04/2023 00:00,VetGroup,Portugal,Dogs,9,125.82
17/04/2023 00:00,VetGroup,Portugal,Cats,3,39.03
17/04/2023 00:00,VetGroup,Spain,Dogs,11,125.91
17/04/2023 00:00,VetGroup,Spain,Cats,2,82.52
17/04/2023 00:00,VetGroup,France,Dogs,46,106.81
17/04/2023 00:00,VetGroup,France,Cats,7,51.88
17/04/2023 00:00,VetGroup,Germany,Dogs,22,125.32
17/04/2023 00:00,VetGroup,Germany,Cats,1,202.21
17/04/2023 00:00,VetGroup,Italy,Dogs,11,47.71
17/04/2023 00:00,VetGroup,Italy,Cats,1,56.47
17/04/2023 00:00,VetGroup,Poland,Dogs,70,16.14
17/04/2023 00:00,VetGroup,Poland,Cats,17,10.81
18/04/2023 00:00,VetGroup,Portugal,Dogs,6,169.25
18/04/2023 00:00,VetGroup,Portugal,Cats,2,78.66
18/04/2023 00:00,VetGroup,Spain,Dogs,8,81.42
18/04/2023 00:00,VetGroup,Spain,Cats,2,35.88
18/04/2023 00:00,VetGroup,France,Dogs,28,119.45
18/04/2023 00:00,VetGroup,France,Cats,5,129.66
18/04/2023 00:00,VetGroup,Germany,Dogs,19,127.49
18/04/2023 00:00,VetGroup,Germany,Cats,2,68.08
18/04/2023 00:00,VetGroup,Italy,Dogs,8,42.15
18/04/2023 00:00,VetGroup,Italy,Cats,2,67.54
18/04/2023 00:00,VetGroup,Poland,Dogs,44,19.82
18/04/2023 00:00,VetGroup,Poland,Cats,15,10.01
19/04/2023 00:00,VetGroup,Portugal,Dogs,6,166.46
19/04/2023 00:00,VetGroup,Portugal,Cats,2,22.02
19/04/2023 00:00,VetGroup,Spain,Dogs,12,162.96
19/04/2023 00:00,VetGroup,Spain,Cats,2,34.12
19/04/2023 00:00,VetGroup,France,Dogs,26,128.08
19/04/2023 00:00,VetGroup,France,Cats,5,32.81
19/04/2023 00:00,VetGroup,Germany,Dogs,17,161.69
19/04/2023 00:00,VetGroup,Germany,Cats,1,161.03
19/04/2023 00:00,VetGroup,Italy,Dogs,9,39.24
19/04/2023 00:00,VetGroup,Italy,Cats,1,106.76
19/04/2023 00:00,VetGroup,Poland,Dogs,43,21.92
19/04/2023 00:00,VetGroup,Poland,Cats,8,12.88
20/04/2023 00:00,VetGroup,Portugal,Dogs,7,99.58
20/04/2023 00:00,VetGroup,Portugal,Cats,2,22.39
20/04/2023 00:00,VetGroup,Spain,Dogs,10,171.56
20/04/2023 00:00,VetGroup,Spain,Cats,1,12.24
20/04/2023 00:00,VetGroup,France,Dogs,30,102.95
20/04/2023 00:00,VetGroup,France,Cats,6,46.26
20/04/2023 00:00,VetGroup,Germany,Dogs,22,126.87
20/04/2023 00:00,VetGroup,Germany,Cats,1,79.56
20/04/2023 00:00,VetGroup,Italy,Dogs,8,50.76
20/04/2023 00:00,VetGroup,Italy,Cats,2,69.56
20/04/2023 00:00,VetGroup,Poland,Dogs,46,18.15
20/04/2023 00:00,VetGroup,Poland,Cats,12,8.44
21/04/2023 00:00,VetGroup,Portugal,Dogs,7,178.64
21/04/2023 00:00,VetGroup,Portugal,Cats,2,22.32
21/04/2023 00:00,VetGroup,Spain,Dogs,8,150.33
21/04/2023 00:00,VetGroup,Spain,Cats,2,44.34
21/04/2023 00:00,VetGroup,France,Dogs,37,101.64
21/04/2023 00:00,VetGroup,France,Cats,9,20.23
21/04/2023 00:00,VetGroup,Germany,Dogs,21,159.18
21/04/2023 00:00,VetGroup,Germany,Cats,1,92.35
21/04/2023 00:00,VetGroup,Italy,Dogs,11,29.72
21/04/2023 00:00,VetGroup,Italy,Cats,1,20.88
21/04/2023 00:00,VetGroup,Poland,Dogs,49,16.85
21/04/2023 00:00,VetGroup,Poland,Cats,7,12.84
24/04/2023 00:00,VetGroup,Portugal,Dogs,8,86.45
24/04/2023 00:00,VetGroup,Portugal,Cats,2,35.02
24/04/2023 00:00,VetGroup,Spain,Dogs,10,76.74
24/04/2023 00:00,VetGroup,Spain,Cats,1,7.65
24/04/2023 00:00,VetGroup,France,Dogs,38,87.77
24/04/2023 00:00,VetGroup,France,Cats,5,75.88
24/04/2023 00:00,VetGroup,Germany,Dogs,18,132.62
24/04/2023 00:00,VetGroup,Germany,Cats,2,85.19
24/04/2023 00:00,VetGroup,Italy,Dogs,8,44.58
24/04/2023 00:00,VetGroup,Italy,Cats,2,63.43
24/04/2023 00:00,VetGroup,Poland,Dogs,62,17.82
24/04/2023 00:00,VetGroup,Poland,Cats,7,19.45
25/04/2023 00:00,VetGroup,Portugal,Dogs,6,81.86
25/04/2023 00:00,VetGroup,Portugal,Cats,3,42.89
25/04/2023 00:00,VetGroup,Spain,Dogs,13,184.18
25/04/2023 00:00,VetGroup,Spain,Cats,3,43.19
25/04/2023 00:00,VetGroup,France,Dogs,26,107.96
25/04/2023 00:00,VetGroup,France,Cats,4,73.87
25/04/2023 00:00,VetGroup,Germany,Dogs,17,115.5
25/04/2023 00:00,VetGroup,Germany,Cats,1,56.08
25/04/2023 00:00,VetGroup,Italy,Dogs,6,84.21
25/04/2023 00:00,VetGroup,Italy,Cats,3,32.68
25/04/2023 00:00,VetGroup,Poland,Dogs,43,16.92
25/04/2023 00:00,VetGroup,Poland,Cats,15,9.53
26/04/2023 00:00,VetGroup,Portugal,Dogs,6,114.75
26/04/2023 00:00,VetGroup,Portugal,Cats,2,47.93
26/04/2023 00:00,VetGroup,Spain,Dogs,9,148.34
26/04/2023 00:00,VetGroup,Spain,Cats,2,58.09
26/04/2023 00:00,VetGroup,Greece,Dogs,1,1147.06
26/04/2023 00:00,VetGroup,France,Dogs,25,159.26
26/04/2023 00:00,VetGroup,France,Cats,4,78.23
26/04/2023 00:00,VetGroup,Germany,Dogs,18,147.38
26/04/2023 00:00,VetGroup,Germany,Cats,2,110.16
26/04/2023 00:00,VetGroup,Italy,Dogs,8,39.4
26/04/2023 00:00,VetGroup,Italy,Cats,3,33.59
26/04/2023 00:00,VetGroup,Poland,Dogs,61,18.62
26/04/2023 00:00,VetGroup,Poland,Cats,9,16.66
27/04/2023 00:00,VetGroup,Portugal,Dogs,8,92.02
27/04/2023 00:00,VetGroup,Portugal,Cats,2,32.89
27/04/2023 00:00,VetGroup,Spain,Dogs,11,58.64
27/04/2023 00:00,VetGroup,Spain,Cats,2,33.14
27/04/2023 00:00,VetGroup,France,Dogs,34,124.48
27/04/2023 00:00,VetGroup,France,Cats,6,59.41
27/04/2023 00:00,VetGroup,Germany,Dogs,21,150.06
27/04/2023 00:00,VetGroup,Germany,Cats,2,160.53
27/04/2023 00:00,VetGroup,Italy,Dogs,8,47.49
27/04/2023 00:00,VetGroup,Italy,Cats,3,30.19
27/04/2023 00:00,VetGroup,Poland,Dogs,59,17.26
27/04/2023 00:00,VetGroup,Poland,Cats,8,22.96
28/04/2023 00:00,VetGroup,Portugal,Dogs,8,135.44
28/04/2023 00:00,VetGroup,Portugal,Cats,2,116.04
28/04/2023 00:00,VetGroup,Spain,Dogs,12,505.29
28/04/2023 00:00,VetGroup,Spain,Cats,2,108.53
28/04/2023 00:00,VetGroup,France,Dogs,43,145.59
28/04/2023 00:00,VetGroup,France,Cats,5,74.75
28/04/2023 00:00,VetGroup,Germany,Dogs,24,171.15
28/04/2023 00:00,VetGroup,Germany,Cats,1,100.74
28/04/2023 00:00,VetGroup,Italy,Dogs,13,273.01
28/04/2023 00:00,VetGroup,Italy,Cats,3,31.92
28/04/2023 00:00,VetGroup,Poland,Dogs,72,43.35
28/04/2023 00:00,VetGroup,Poland,Cats,10,16.38
01/05/2023 00:00,VetGroup,Portugal,Dogs,1,96.73
01/05/2023 00:00,VetGroup,Portugal,Cats,1,101.38
01/05/2023 00:00,VetGroup,Spain,Dogs,1,242.65
01/05/2023 00:00,VetGroup,Spain,Cats,2,756.72
01/05/2023 00:00,VetGroup,France,Dogs,3,97.77
01/05/2023 00:00,VetGroup,France,Cats,1,89.57
01/05/2023 00:00,VetGroup,Germany,Dogs,2,96.68
01/05/2023 00:00,VetGroup,Germany,Cats,3,46.96
01/05/2023 00:00,VetGroup,Italy,Dogs,4,30.05
01/05/2023 00:00,VetGroup,Italy,Cats,1,45.88
01/05/2023 00:00,VetGroup,Poland,Dogs,5,22.52
01/05/2023 00:00,VetGroup,Poland,Cats,4,10.76
02/05/2023 00:00,VetGroup,Portugal,Dogs,11,93.86
02/05/2023 00:00,VetGroup,Portugal,Cats,5,83.01
02/05/2023 00:00,VetGroup,Spain,Dogs,7,80.61
02/05/2023 00:00,VetGroup,Spain,Cats,3,28.61
02/05/2023 00:00,VetGroup,France,Dogs,47,127.29
02/05/2023 00:00,VetGroup,France,Cats,6,113.02
02/05/2023 00:00,VetGroup,Germany,Dogs,19,110.11
02/05/2023 00:00,VetGroup,Germany,Cats,2,86.51
02/05/2023 00:00,VetGroup,Italy,Dogs,5,50.37
02/05/2023 00:00,VetGroup,Italy,Cats,4,31.25
02/05/2023 00:00,VetGroup,Poland,Dogs,94,19.58
02/05/2023 00:00,VetGroup,Poland,Cats,21,18.78
03/05/2023 00:00,VetGroup,Portugal,Dogs,7,198.39
03/05/2023 00:00,VetGroup,Portugal,Cats,2,37.12
03/05/2023 00:00,VetGroup,Spain,Dogs,8,381.22
03/05/2023 00:00,VetGroup,Spain,Cats,2,6138.15
03/05/2023 00:00,VetGroup,France,Dogs,38,102.28
03/05/2023 00:00,VetGroup,France,Cats,4,70.58
03/05/2023 00:00,VetGroup,Germany,Dogs,17,115.33
03/05/2023 00:00,VetGroup,Germany,Cats,1,23.53
03/05/2023 00:00,VetGroup,Italy,Dogs,6,95.11
03/05/2023 00:00,VetGroup,Italy,Cats,2,21.76
03/05/2023 00:00,VetGroup,Poland,Dogs,65,24.95
03/05/2023 00:00,VetGroup,Poland,Cats,8,23.02
04/05/2023 00:00,VetGroup,Portugal,Dogs,7,192.56
04/05/2023 00:00,VetGroup,Portugal,Cats,2,109.85
04/05/2023 00:00,VetGroup,Spain,Dogs,11,115.52
04/05/2023 00:00,VetGroup,Spain,Cats,1,37.5
04/05/2023 00:00,VetGroup,France,Dogs,32,151.81
04/05/2023 00:00,VetGroup,France,Cats,2,86.82
04/05/2023 00:00,VetGroup,Germany,Dogs,17,123.91
04/05/2023 00:00,VetGroup,Germany,Cats,1,54
04/05/2023 00:00,VetGroup,Italy,Dogs,8,56.44
04/05/2023 00:00,VetGroup,Italy,Cats,1,22.94
04/05/2023 00:00,VetGroup,Poland,Dogs,62,17.05
04/05/2023 00:00,VetGroup,Poland,Cats,8,16.11
05/05/2023 00:00,VetGroup,Portugal,Dogs,8,141.09
05/05/2023 00:00,VetGroup,Portugal,Cats,3,174.75
05/05/2023 00:00,VetGroup,Spain,Dogs,11,101.49
05/05/2023 00:00,VetGroup,Spain,Cats,1,89.26
05/05/2023 00:00,VetGroup,France,Dogs,37,100.96
05/05/2023 00:00,VetGroup,France,Cats,3,78.67
05/05/2023 00:00,VetGroup,Germany,Dogs,22,124.97
05/05/2023 00:00,VetGroup,Germany,Cats,1,187.65
05/05/2023 00:00,VetGroup,Italy,Dogs,8,44.58
05/05/2023 00:00,VetGroup,Italy,Cats,2,20.39
05/05/2023 00:00,VetGroup,Poland,Dogs,70,16.74
05/05/2023 00:00,VetGroup,Poland,Cats,8,28.71
08/05/2023 00:00,VetGroup,Portugal,Dogs,6,94.62
08/05/2023 00:00,VetGroup,Portugal,Cats,2,22.68
08/05/2023 00:00,VetGroup,Spain,Dogs,5,130
08/05/2023 00:00,VetGroup,Spain,Cats,1,7.06
08/05/2023 00:00,VetGroup,France,Dogs,21,105.69
08/05/2023 00:00,VetGroup,France,Cats,2,90.64
08/05/2023 00:00,VetGroup,Germany,Dogs,8,111.41
08/05/2023 00:00,VetGroup,Germany,Cats,1,51.37
08/05/2023 00:00,VetGroup,Italy,Dogs,4,44.75
08/05/2023 00:00,VetGroup,Italy,Cats,1,125.88
08/05/2023 00:00,VetGroup,Poland,Dogs,55,17.71
08/05/2023 00:00,VetGroup,Poland,Cats,6,19.58
09/05/2023 00:00,VetGroup,Portugal,Dogs,7,121.55
09/05/2023 00:00,VetGroup,Portugal,Cats,2,28.93
09/05/2023 00:00,VetGroup,Spain,Dogs,10,74.56
09/05/2023 00:00,VetGroup,Spain,Cats,1,80
09/05/2023 00:00,VetGroup,France,Dogs,34,96.35
09/05/2023 00:00,VetGroup,France,Cats,3,86.57
09/05/2023 00:00,VetGroup,Germany,Dogs,20,98.26
09/05/2023 00:00,VetGroup,Germany,Cats,2,50.76
09/05/2023 00:00,VetGroup,Italy,Dogs,7,77.18
09/05/2023 00:00,VetGroup,Italy,Cats,5,22.14
09/05/2023 00:00,VetGroup,Poland,Dogs,59,15.44
09/05/2023 00:00,VetGroup,Poland,Cats,6,21.59
10/05/2023 00:00,VetGroup,Portugal,Dogs,6,103.11
10/05/2023 00:00,VetGroup,Portugal,Cats,2,60.93
10/05/2023 00:00,VetGroup,Spain,Dogs,10,69.36
10/05/2023 00:00,VetGroup,Spain,Cats,2,15.39
10/05/2023 00:00,VetGroup,France,Dogs,31,110.11
10/05/2023 00:00,VetGroup,France,Cats,3,92.35
10/05/2023 00:00,VetGroup,Germany,Dogs,25,114.87
10/05/2023 00:00,VetGroup,Germany,Cats,1,80.94
10/05/2023 00:00,VetGroup,Italy,Dogs,7,87.18
10/05/2023 00:00,VetGroup,Italy,Cats,1,23.53
10/05/2023 00:00,VetGroup,Poland,Dogs,59,16.37
10/05/2023 00:00,VetGroup,Poland,Cats,6,16.25
11/05/2023 00:00,VetGroup,Portugal,Dogs,6,120.85
11/05/2023 00:00,VetGroup,Portugal,Cats,2,24.91
11/05/2023 00:00,VetGroup,Spain,Dogs,11,116.04
11/05/2023 00:00,VetGroup,Spain,Cats,1,47.94
11/05/2023 00:00,VetGroup,France,Dogs,26,114.98
11/05/2023 00:00,VetGroup,France,Cats,3,93.85
11/05/2023 00:00,VetGroup,Germany,Dogs,18,127.22
11/05/2023 00:00,VetGroup,Germany,Cats,1,81.18
11/05/2023 00:00,VetGroup,Italy,Dogs,6,58.78
11/05/2023 00:00,VetGroup,Italy,Cats,2,42.21
11/05/2023 00:00,VetGroup,Poland,Dogs,57,16.56
11/05/2023 00:00,VetGroup,Poland,Cats,5,19.49
